step,time,action,vETH,vNFT,fees,userid,oracle_price
88634889,1683564446,swap,2.404574387359595,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.36092641394045
88648320,1683567832,swap,0.6031644101580511,0.0,0.0029999999999999988,0x9482c72cb018ee03d8c23395038b510ed4e6040c,49.36092641394045
88662075,1683571283,swap,1.0455312,0.0,0.05,0x819e8ca8c93c557184b850e601d89ffd1616da03,49.36092641394045
88665286,1683572085,swap,0.0,0.0384633852931697,0.002,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,49.36092641394045
88727685,1683588518,swap,0.0,0.0366584971293659,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88728722,1683588800,swap,1.2540784801801308,0.0,0.003,0xd32f25dfa932b8064a81b8254e7997caebc85f97,49.36092641394045
88729120,1683588911,swap,0.0,0.0481490759997483,0.002,0xd32f25dfa932b8064a81b8254e7997caebc85f97,49.36092641394045
88730588,1683589319,swap,1.8541912803265497,0.0,0.003,0x7ee3f876c40aaa17998866d94e6f088deb49e8c0,49.36092641394045
88731560,1683589591,swap,1.904869152751804,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88739474,1683591717,swap,0.0,0.0347402278286513,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88743247,1683592729,swap,1.805236,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88743337,1683592753,swap,0.0,0.0330365622220073,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88745293,1683593272,swap,0.0,0.0169612775104752,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88745489,1683593327,swap,0.0,0.0119387921319839,0.002,0x6b8043d81fdf26b759fbef62d9eaeeba5c5a9f0c,49.36092641394045
88747014,1683593738,swap,1.7154553624559248,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88747982,1683593995,swap,0.0,0.0411295701774235,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88751876,1683594991,swap,2.135468,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88751957,1683595013,swap,0.0,0.0391992334582962,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88753913,1683595516,swap,0.8804056053294541,0.0,0.003,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88754107,1683595569,swap,0.0,0.0160937799048727,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88755655,1683595964,swap,2.035340901849147,0.0,0.0029999999999999988,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88755735,1683595985,swap,0.0,0.0372672470541538,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88756140,1683596092,swap,0.0,0.0039463154476465,0.002999999999999996,0x9fe670ccd3a7a9f8152c1b090f8097f6fa1e5e03,49.36092641394045
88759473,1683596953,swap,1.9348764848226845,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88760011,1683597087,swap,0.0,0.0463625186176733,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88760308,1683597162,swap,1.9965376836839523,0.0,0.0029999999999999988,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,49.36092641394045
88762282,1683597673,swap,0.8359802964081672,0.0,0.003,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88763671,1683598027,swap,2.4102260013766545,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88763769,1683598052,swap,0.0,0.0439265730241583,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88767467,1683598990,swap,2.283662,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88767565,1683599015,swap,0.0,0.0417721435312183,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88771196,1683599955,swap,2.171718,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88771272,1683599975,swap,0.0,0.0397234266252343,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88771482,1683600028,swap,0.0,0.0153686829916415,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88774969,1683600923,swap,2.064435536651381,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88775079,1683600951,swap,0.0,0.0379466190492558,0.001999999999999999,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88776590,1683601335,swap,0.7984978952078726,0.0,0.003,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88776715,1683601366,swap,0.0,0.014639065875762,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88778826,1683601902,swap,1.9721774260119744,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88778903,1683601922,swap,0.0,0.03615574245966,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88782188,1683602759,swap,0.7606324248758112,0.0,0.0029999999999999988,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88782338,1683602794,swap,0.0,0.0139139714497319,0.001999999999999999,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88782667,1683602877,swap,1.8791804409042463,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88783048,1683602973,swap,0.0,0.0343752421013945,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88785535,1683603604,swap,0.7229974779517752,0.0,0.003,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88785675,1683603640,swap,0.0,0.0132248592038755,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88786765,1683603921,swap,1.7867130254866526,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88790186,1683604792,swap,0.6878107729102862,0.0,0.0029999999999999988,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88790303,1683604821,swap,0.0,0.0124489672935204,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88795022,1683606039,swap,2.505370882730523,0.0,0.003,0xd32f25dfa932b8064a81b8254e7997caebc85f97,49.36092641394045
88798836,1683607021,swap,0.0,0.0405851458073958,0.002,0x32f130d2e8f0561d292cfd90ce505fb063e303c8,49.36092641394045
88800787,1683607516,swap,0.64759144437526,0.0,0.0029999999999999983,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88801224,1683607627,swap,0.0,0.0118122173745699,0.002,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88811626,1683610258,swap,0.614473,0.0,0.003,0xeb7bf483a3f048ea0b00c1ef449ea5d54334cfd6,49.36092641394045
88817648,1683611764,swap,0.0,0.0326651452449235,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88820830,1683612561,swap,0.0,0.0192415324506422,0.002,0x39559dd1a159444ae1f3f4509e2e43eac3c85c1a,49.36092641394045
88821539,1683612740,swap,1.697933853353139,0.0,0.0029999999999999988,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88821643,1683612766,swap,0.0,0.0313084969370539,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88825557,1683613733,swap,1.627444,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88845486,1683618666,swap,0.0,0.0045871963875441,0.002,0xf9221aad205c8be9fd5425802edecfca12f514e6,49.36092641394045
88849761,1683619728,swap,0.2385295,0.0,0.003,0xf9221aad205c8be9fd5425802edecfca12f514e6,49.36092641394045
88853157,1683620578,swap,7.655392962820041,0.0,0.003,0xd23a33c017871a69e4d3d65849d47da78715734b,49.36092641394045
88854201,1683620840,swap,0.0,0.0920618197928271,0.002,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.36092641394045
88864807,1683623473,swap,0.0,0.0192073606403795,0.002,0x4d7c214185408241ee8e34efa74d340b137c249e,49.36092641394045
88883755,1683628184,swap,0.3533656644628761,0.0,0.0029999999999999988,0x845a162273938084ffcbfd3f13600443043314e1,49.36092641394045
88884587,1683628393,swap,0.0,0.0107584167609995,0.001999999999999999,0x845a162273938084ffcbfd3f13600443043314e1,49.36092641394045
88888269,1683629308,swap,0.0,0.0895253902835228,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88888271,1683629308,swap,0.0,1.8061766795769e-05,0.0,0xd83256a8bb182e7be2382550ed24861c71108d35,49.36092641394045
88888289,1683629313,swap,0.0,0.0295284146803014,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88889316,1683629571,swap,0.0,0.0733776086525107,0.002799999999999999,0x5e37b7e461beace6f0049ee50f86aac66ec78344,49.36092641394045
88889318,1683629572,swap,0.0,0.0003474305957184,0.0,0xba36293ffdaf9b61efc54e00f7a1597169a1cc96,49.36092641394045
88891251,1683630054,swap,4.773106521359835,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.36092641394045
88892107,1683630265,swap,1.533372754766657,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88892848,1683630448,swap,0.0,0.0462272306866194,0.002,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.36092641394045
88892981,1683630481,swap,4.650548174873098,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88893084,1683630507,swap,0.0,0.0860535650022831,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88897795,1683631680,swap,4.4704,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88897883,1683631703,swap,0.0,0.0818717525852968,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88899402,1683632081,swap,0.0,0.0283074532938383,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88902623,1683632885,swap,4.250260685732742,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88902786,1683632926,swap,0.0,0.0785383463758875,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88903238,1683633040,swap,1.468647214945699,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88903330,1683633063,swap,0.0,0.0268928998912158,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88906709,1683633903,swap,4.077537939425131,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88906807,1683633927,swap,0.0,0.0751742490869326,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88907229,1683634033,swap,1.395404989918834,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88907324,1683634057,swap,0.0,0.0256021596513216,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88909841,1683634683,swap,0.0,0.0173546150724,0.002,0x9482c72cb018ee03d8c23395038b510ed4e6040c,49.36092641394045
88911117,1683635003,swap,1.3278550344314468,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88911357,1683635060,swap,3.904019999969624,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88912553,1683635362,swap,0.0,0.0096195992906182,0.002,0x1c9cdb3e88c6ce63d28473f0b926aa4c28066d2e,49.36092641394045
88913166,1683635512,swap,0.0,0.0577681834929614,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88917001,1683636474,swap,3.0,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88917094,1683636498,swap,0.0,0.0577681834929614,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88920975,1683637468,swap,3.0,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88921062,1683637490,swap,0.0,0.0577681834929614,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88924800,1683638425,swap,3.0,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88924900,1683638450,swap,0.0,0.0577681834929614,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88925436,1683638582,swap,0.499249538728418,0.0,0.002999999999999997,0x1c9cdb3e88c6ce63d28473f0b926aa4c28066d2e,49.36092641394045
88928723,1683639403,swap,3.0007504612715823,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88929145,1683639509,swap,0.0,0.0559427533704644,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88930722,1683639903,swap,13.657077876305571,0.0,0.003,0xf5a93410e7e32bbf28a8eaafbd7f241cf0b290fb,49.36092641394045
88931924,1683640200,swap,0.0,0.0191384922747138,0.002,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,49.36092641394045
88933039,1683640476,swap,2.9244528102793037,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88933192,1683640514,swap,0.0,0.0499343852741311,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88933330,1683640549,swap,0.0,0.0958209208389336,0.002,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,49.36092641394045
88937101,1683641487,swap,2.604051701912605,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88937256,1683641525,swap,0.0,0.0489368707268023,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88939718,1683642135,swap,0.0,0.0563496083240578,0.002,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88941104,1683642480,swap,2.5483223027694817,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88941176,1683642498,swap,0.0,0.0468524681696662,0.001999999999999999,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88944244,1683643261,swap,2.934773269496051,0.0,0.003,0x5e95648528c2f4dc2b6a78ebc69a914547af9b19,49.36092641394045
88945047,1683643462,swap,0.0,0.0200052107055138,0.001999999999999999,0x8da78cf5710f435d7bcc9f3622a947a29ae04b78,49.36092641394045
88945105,1683643477,swap,2.442156337640501,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88945177,1683643495,swap,0.0,0.0441027258431741,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88949021,1683644451,swap,2.29891,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88949111,1683644474,swap,0.0,0.0424677892335438,0.002,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88952803,1683645395,swap,0.0,0.0960920549890464,0.002,0xa0137bd5395922ce6a264d3c69b7233100b7ef7c,49.36092641394045
88952927,1683645423,swap,0.0478298319534602,0.0,0.002999999999999983,0xf5b0dfe3167726cd164d74774b2ccda79626ec92,49.36092641394045
88952985,1683645438,swap,0.0,0.200521540748126,0.002799999999999999,0xdde01147aac2152dd0776bc3ed84cc96474df52d,49.36092641394045
88953040,1683645452,swap,0.0,0.1210803714773697,0.0028000000000000004,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,49.36092641394045
88953502,1683645568,swap,2.1898951206179795,0.0,0.003,0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,49.36092641394045
88953505,1683645568,swap,0.0,0.2002985755744193,0.002799999999999999,0xdde01147aac2152dd0776bc3ed84cc96474df52d,49.36092641394045
88955224,1683645997,swap,0.0,0.0099374457342205,0.002799999999999999,0x41588fabc1d3dadc8658de50c584dc00a7f09652,49.36092641394045
88958967,1683646937,swap,4.923093267355116,0.0,0.003,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,49.36092641394045
88966969,1683648934,swap,0.0,0.0133425333694,0.002799999999999999,0xf87acaa7c2446ff1bd45827f55f7f75104ab8614,49.24063536614982
88967546,1683649079,swap,4.947588300914658,0.0,0.0029999999999999988,0xa0137bd5395922ce6a264d3c69b7233100b7ef7c,49.24063536614982
88972022,1683650188,swap,0.0,0.011640468520964,0.0028000000000000004,0xec8501d13790e06441705c180a78065534c8360b,49.24063536614982
88976817,1683651374,swap,0.0,0.0271747483089488,0.002799999999999999,0xc7d155feaa493d3a5037299bdf15624126931a77,49.24063536614982
88976824,1683651375,swap,0.0,0.0135861086194123,0.002799999999999999,0x89d1a663b53d5d7831f67719f2fe4932f8251f9c,49.24063536614982
88977037,1683651429,swap,0.0,0.058316574538267,0.002799999999999999,0xa0137bd5395922ce6a264d3c69b7233100b7ef7c,49.24063536614982
88980241,1683652219,swap,1.6059021561865243,0.0,0.003,0x97064190190d4e2fb284a2d55dd53504e291c4cd,49.01855072069388
88981989,1683652646,swap,0.5113085569381176,0.0,0.0029999999999999983,0x41588fabc1d3dadc8658de50c584dc00a7f09652,49.01855072069388
88983028,1683652900,swap,0.0,0.0102972695062096,0.002799999999999999,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,49.01855072069388
88983795,1683653090,swap,0.0,0.0973123777488052,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
88991052,1683654888,swap,0.0,0.0975577411679926,0.002799999999999999,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,49.01855072069388
88991567,1683655013,swap,0.9834141711334244,0.0,0.003,0x4d7c214185408241ee8e34efa74d340b137c249e,49.01855072069388
89003535,1683657994,swap,0.204,0.0,0.010000000000000002,0x54ba36887df439a10e3fa6e6f47e5418b2475ac8,49.01855072069388
89003626,1683658017,swap,0.0,0.0195293763223933,0.002799999999999999,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,49.01855072069388
89016581,1683661253,swap,0.0,0.0071768829473411,0.0028000000000000004,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,49.01855072069388
89019929,1683662097,swap,0.0,0.0390955547630105,0.002799999999999999,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89024175,1683663160,swap,0.0,0.0190435899273833,0.002799999999999999,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,49.01855072069388
89024974,1683663362,swap,1.999017523048076,0.0,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89025102,1683663394,swap,0.0,0.0391147791400302,0.002799999999999999,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89025273,1683663438,swap,4.992044627582658,0.0,0.003,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,49.01855072069388
89027775,1683664069,swap,0.9860774567389384,0.0,0.0029999999999999988,0x39559dd1a159444ae1f3f4509e2e43eac3c85c1a,49.01855072069388
89028571,1683664270,swap,0.0,0.0448952401435109,0.0028000000000000004,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89029833,1683664588,swap,2.00371522090966,0.0,0.0029999999999999988,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89030000,1683664628,swap,0.0,0.0390422172729216,0.002799999999999999,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89034224,1683665696,swap,2.0,0.0,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89034739,1683665826,swap,0.0,0.0390422172729216,0.002799999999999999,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89035426,1683666002,swap,1.633768369106448,0.0,0.003,0xc7d155feaa493d3a5037299bdf15624126931a77,49.01855072069388
89036264,1683666212,swap,2.370235454254209,0.0,0.003,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.01855072069388
89036311,1683666224,swap,0.0,0.0975807826602407,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89036350,1683666233,swap,0.0,0.0117262322749222,0.0028000000000000004,0x740d5718a79a8559feee8b00922f8cd773a81d84,49.01855072069388
89038581,1683666805,swap,1.9983904745587489,0.0,0.003,0xf0f76d69382191f08cd2f7d77c3d05def740a3c9,49.01855072069388
89039386,1683667007,swap,0.0,0.0195319129749677,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89044055,1683668187,swap,0.0,0.0586548820244785,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89044124,1683668204,swap,0.0,0.0734436017080205,0.002799999999999999,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,49.01855072069388
89047065,1683668950,swap,0.0,0.02010253346413,0.003,0x819e8ca8c93c557184b850e601d89ffd1616da03,49.01855072069388
89050256,1683669780,swap,7.774137880708485,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,49.01855072069388
89050437,1683669827,swap,0.0,0.0586549131649558,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89050483,1683669839,swap,0.0,0.1001291299050199,0.002799999999999999,0xdde01147aac2152dd0776bc3ed84cc96474df52d,49.01855072069388
89051049,1683669987,swap,0.0,0.0077790878821144,0.0028000000000000004,0x1ce99932fd278e00911814dc4bd403e1293d8ed2,49.01855072069388
89052222,1683670294,swap,0.0,0.0318971159357673,0.002799999999999999,0x3f66ba455894b56d6e7d098bd18f21e8305a4c30,49.01855072069388
89053160,1683670538,swap,0.0,0.0786277361513432,0.002799999999999999,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,49.01855072069388
89053162,1683670538,swap,0.0,0.0078200847886646,0.0,0xe6aeabce67e1f30e4d9b54824d4f40cd0f2582b5,49.01855072069388
89058006,1683671795,swap,2.874137060108665,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,49.01855072069388
89060307,1683672389,swap,2.302321778367421,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,49.01855072069388
89066719,1683674027,swap,0.0,0.0392785050709371,0.002799999999999999,0xf02692a0a1c848658f176286a8cbf75010a9090b,49.01855072069388
89066985,1683674096,swap,1.3311567668559754,0.0,0.003,0x931292c42a5f600e80d75b7c7743f0164240882c,49.01855072069388
89072763,1683675564,swap,2.972117372103204,0.0,0.003,0xa0137bd5395922ce6a264d3c69b7233100b7ef7c,49.01855072069388
89075521,1683676270,swap,0.0,0.0961908647443813,0.002799999999999999,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,49.01855072069388
89096317,1683681550,swap,0.0,0.0578290396181923,0.002799999999999999,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,49.01855072069388
89096324,1683681551,swap,0.0,0.0288943657648729,0.002799999999999999,0xcd4a3c85010660e02b8aa57547d3255af6f95d46,49.01855072069388
89099270,1683682290,swap,0.0,0.0184426405516874,0.002799999999999999,0x608a6364f7ade82f37cc3d24451bc9262b432ef0,49.01855072069388
89121208,1683687784,swap,0.0,0.0177415554661331,0.002799999999999999,0x614ee92f226701dcf79eab668ab76a5bcd82aaec,48.46162079512343
89122146,1683688020,swap,0.0,0.0045352509214423,0.002799999999999999,0xb8ff99c9ab9c920372343a87f6e0a2f0f2db71a8,48.46162079512343
89122891,1683688207,swap,0.0,0.0747382563861495,0.002799999999999999,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,48.46162079512343
89128912,1683689722,swap,0.8981694350322903,0.0,0.0029999999999999988,0x614ee92f226701dcf79eab668ab76a5bcd82aaec,48.3754882064937
89137616,1683691909,swap,0.0,0.0395170730278071,0.002799999999999999,0x61ceddae5fac8ce16ec60cdb4241a7c171c1aed5,48.3754882064937
89147504,1683694410,swap,0.0,0.0296641249674273,0.002799999999999999,0x39559dd1a159444ae1f3f4509e2e43eac3c85c1a,48.3754882064937
89161257,1683697899,swap,0.4718614021480614,0.0,0.0029999999999999988,0xe304406d0f97e9022ea0523f17cf4fd271d28393,48.3754882064937
89161611,1683697989,swap,10.54208106006124,0.0,0.003,0xf02692a0a1c848658f176286a8cbf75010a9090b,48.3754882064937
89161620,1683697991,swap,0.0,0.0045992069843222,0.001999999999999999,0xf87acaa7c2446ff1bd45827f55f7f75104ab8614,48.3754882064937
89176756,1683701781,swap,0.0,0.0985037530236808,0.002799999999999999,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,48.3754882064937
89177289,1683701914,swap,0.0,0.1506713042514339,0.0028000000000000004,0xdde01147aac2152dd0776bc3ed84cc96474df52d,48.3754882064937
89177661,1683702007,swap,2.974319227770049,0.0,0.003,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,48.3754882064937
89177918,1683702071,swap,0.0,0.0500320931827735,0.002799999999999999,0xdde01147aac2152dd0776bc3ed84cc96474df52d,48.3754882064937
89197310,1683706898,swap,1.6923772782920194,0.0,0.003,0xc7d155feaa493d3a5037299bdf15624126931a77,48.3754882064937
89197316,1683706900,swap,0.0165291996705023,0.0,0.002999999999999994,0x89d1a663b53d5d7831f67719f2fe4932f8251f9c,48.3754882064937
89200691,1683707739,swap,0.932585914283756,0.0,0.003,0x608a6364f7ade82f37cc3d24451bc9262b432ef0,48.3754882064937
89207074,1683709329,swap,4.8712296624595925,0.0,0.003,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,48.3754882064937
89213265,1683710868,swap,3.9907606928735655,0.0,0.003,0x79d899379844d35a1a1f5d51d3185dd821f44dc1,48.3754882064937
89222085,1683713060,swap,2.3769233340703613,0.0,0.0029999999999999988,0xc15ab8dd7daeea5f1aa3b56507cac8a877e21b15,48.3754882064937
89230947,1683715267,swap,0.0,0.0491783089369761,0.002,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,48.3754882064937
89236381,1683716617,swap,0.0,0.1182822378285089,0.002799999999999999,0x61ceddae5fac8ce16ec60cdb4241a7c171c1aed5,48.3754882064937
89264438,1683723588,swap,3.720014158924361,0.0,0.003,0x5e37b7e461beace6f0049ee50f86aac66ec78344,48.3754882064937
89268841,1683724681,swap,0.595133361835668,0.0,0.0029999999999999983,0x740d5718a79a8559feee8b00922f8cd773a81d84,48.3754882064937
89272337,1683725552,swap,0.0,0.0394210988161314,0.002799999999999999,0x4d7c214185408241ee8e34efa74d340b137c249e,48.3754882064937
89275704,1683726390,swap,2.500699384632642,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,48.3754882064937
89276197,1683726510,swap,0.0,0.0191805156725497,0.002799999999999999,0xbd5408beed525d3cb300bbe001008af9bd0be359,48.3754882064937
89279854,1683727423,swap,0.0,0.0986513408569431,0.002799999999999999,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,48.3754882064937
